日期,开盘,收盘,高,低,交易量,涨跌幅
2019年3月20日,0.96510,0.96500,0.98320,0.96500,2.56K,-0.01%
2019年3月19日,0.97090,0.96510,0.97090,0.96510,0.05K,-0.60%
2019年3月18日,0.96500,0.97090,0.97090,0.96500,0.50K,0.61%
2019年3月17日,0.99670,0.96500,0.99670,0.96500,1.59K,-3.18%
2019年3月16日,0.97020,0.99670,0.99670,0.97020,0.53K,2.73%
2019年3月15日,0.96460,0.97020,0.99700,0.96460,1.13K,0.58%
2019年3月14日,0.98900,0.96460,0.99000,0.96460,0.14K,-2.47%
2019年3月13日,0.98460,0.98900,0.98900,0.98460,0.02K,0.45%
2019年3月12日,0.99000,0.98460,0.99000,0.95530,1.33K,-0.55%
2019年3月11日,0.96640,0.99000,0.99000,0.96640,1.03K,2.44%
2019年3月10日,0.95510,0.96640,0.96650,0.95350,0.73K,1.18%
2019年3月9日,0.95360,0.95510,0.96000,0.95350,0.23K,0.16%
2019年3月8日,0.95560,0.95360,0.95560,0.95360,0.15K,-0.21%
2019年3月7日,0.95110,0.95560,0.96700,0.95110,2.98K,0.47%
2019年3月6日,0.95490,0.95110,0.96020,0.94900,0.21K,-0.40%
2019年3月5日,0.96240,0.95490,0.98840,0.94360,0.46K,-0.78%
2019年3月4日,0.95000,0.96240,0.98330,0.87350,0.72K,1.31%
2019年3月3日,0.94750,0.95000,0.98970,0.78100,0.49K,-3.99%
2019年3月2日,0.98950,0.98950,0.98950,0.98950,-,0.00%
2019年3月1日,0.98040,0.98950,0.98950,0.98040,2.07K,0.93%
2019年2月28日,0.98850,0.98040,0.98960,0.97740,5.22K,-0.82%
2019年2月27日,0.98770,0.98850,0.98870,0.98100,4.68K,0.08%
2019年2月26日,0.98900,0.98770,0.98900,0.98770,1.24K,-0.13%
2019年2月25日,0.98540,0.98900,0.99090,0.98030,0.67K,0.37%
2019年2月24日,0.98890,0.98540,0.99900,0.98170,6.86K,-0.35%
2019年2月23日,0.98860,0.98890,0.98930,0.98360,1.17K,0.03%
2019年2月22日,1.00070,0.98860,1.00150,0.98860,10.61K,-1.21%
2019年2月21日,0.98090,1.00070,1.00480,0.98090,11.91K,2.02%
2019年2月20日,0.97530,0.98090,0.99350,0.97530,1.70K,0.57%
2019年2月19日,0.98830,0.97530,0.99950,0.97530,3.61K,-1.32%
2019年2月18日,0.98090,0.98830,0.99990,0.97530,3.02K,0.75%
2019年2月17日,0.98130,0.98090,0.98130,0.98090,0.14K,-0.04%
2019年2月16日,1.00050,0.98130,1.00050,0.97950,0.45K,-1.92%
2019年2月15日,0.98760,1.00050,1.00050,0.97910,0.23K,1.31%
2019年2月14日,1.00090,0.98760,1.00090,0.98010,0.45K,-1.33%
2019年2月13日,1.00440,1.00090,1.00480,1.00090,0.09K,-0.35%
2019年2月12日,1.00380,1.00440,1.00440,1.00380,0.06K,0.06%
2019年2月11日,1.00000,1.00380,1.00410,1.00000,2.74K,0.38%
2019年2月10日,0.98940,1.00000,1.00000,0.98080,4.00K,1.07%
2019年2月9日,0.97540,0.98940,0.98940,0.97540,3.63K,1.44%
2019年2月8日,0.97730,0.97540,0.97730,0.97540,0.90K,-0.19%
2019年2月7日,1.00410,0.97730,1.00410,0.97730,0.87K,-2.67%
2019年2月6日,1.00410,1.00410,1.00410,1.00410,-,0.00%
2019年2月5日,1.00410,1.00410,1.00410,1.00410,-,2.98%
2019年2月4日,0.97500,0.97500,0.97500,0.97500,-,0.00%
2019年2月3日,1.00060,0.97500,1.00060,0.97500,1.14K,-2.56%
2019年2月2日,0.99980,1.00060,1.00060,0.97570,3.08K,0.08%
2019年2月1日,0.99590,0.99980,0.99980,0.99590,1.50K,0.39%
