日期,开盘,收盘,高,低,交易量,涨跌幅
2019年3月20日,0.9750,0.9550,1.0280,0.9477,0.34K,-2.05%
2019年3月19日,0.9387,0.9750,0.9750,0.9221,0.00K,3.87%
2019年3月18日,0.9502,0.9387,0.9757,0.9387,0.72K,-1.21%
2019年3月17日,1.0054,0.9502,1.0054,0.9262,0.02K,-5.50%
2019年3月16日,0.9709,1.0054,1.0054,0.9484,0.03K,3.56%
2019年3月15日,0.9470,0.9709,1.1699,0.9401,3.25K,2.52%
2019年3月14日,0.9643,0.9470,0.9643,0.8805,0.24K,-1.80%
2019年3月13日,0.9565,0.9643,1.0133,0.8943,2.16K,0.82%
2019年3月12日,0.9028,0.9565,0.9565,0.8951,2.02K,5.94%
2019年3月11日,0.9057,0.9028,0.9283,0.8595,0.14K,-0.31%
2019年3月10日,0.8479,0.9057,0.9059,0.8479,0.06K,6.81%
2019年3月9日,0.8648,0.8479,0.8648,0.8479,0.08K,-1.96%
2019年3月8日,0.8797,0.8648,0.8852,0.8643,0.02K,-1.69%
2019年3月7日,0.8364,0.8797,0.9154,0.8364,0.00K,5.17%
2019年3月6日,0.8422,0.8364,0.8422,0.8292,0.17K,-0.68%
2019年3月5日,0.8419,0.8422,0.8683,0.8377,0.16K,0.04%
2019年3月4日,0.8781,0.8419,0.8781,0.8222,0.02K,-4.12%
2019年3月3日,0.8517,0.8781,0.8781,0.8517,0.04K,3.09%
2019年3月2日,0.9400,0.8517,0.9400,0.8517,0.00K,-9.39%
2019年3月1日,0.8769,0.9400,0.9400,0.8769,0.01K,7.20%
2019年2月28日,0.8595,0.8769,0.8769,0.8535,0.14K,2.02%
2019年2月27日,0.8636,0.8595,0.8713,0.8280,0.16K,-0.46%
2019年2月26日,0.7223,0.8636,0.9134,0.7223,0.00K,19.56%
2019年2月25日,0.8400,0.7223,0.8400,0.7223,0.00K,-14.02%
2019年2月24日,0.9316,0.8400,0.9725,0.8135,0.16K,-9.83%
2019年2月23日,0.9091,0.9316,0.9387,0.9045,0.29K,2.48%
2019年2月22日,0.9000,0.9091,0.9100,0.9000,0.11K,1.01%
2019年2月21日,0.9057,0.9000,0.9900,0.9000,0.15K,-0.63%
2019年2月20日,0.9331,0.9057,0.9331,0.8882,0.04K,-2.93%
2019年2月19日,0.9000,0.9331,0.9377,0.8901,0.67K,5.41%
2019年2月18日,0.9000,0.8852,0.9000,0.8538,0.28K,-1.64%
2019年2月17日,0.8616,0.9000,0.9000,0.8250,0.21K,4.45%
2019年2月16日,0.8597,0.8616,0.8616,0.8597,0.05K,0.23%
2019年2月15日,0.8771,0.8597,0.8778,0.8500,0.05K,-1.99%
2019年2月14日,0.8376,0.8771,0.8771,0.8376,0.12K,4.71%
2019年2月13日,0.8399,0.8376,0.8400,0.8229,0.01K,-0.27%
2019年2月12日,0.8341,0.8399,0.8399,0.7934,0.47K,0.70%
2019年2月11日,0.8400,0.8341,0.8551,0.8100,0.01K,-0.70%
2019年2月10日,0.8007,0.8400,0.8400,0.7807,0.04K,4.91%
2019年2月9日,0.8001,0.8007,0.8196,0.7995,0.24K,0.07%
2019年2月8日,0.7399,0.8001,0.8495,0.7399,1.63K,8.13%
2019年2月7日,0.7493,0.7399,0.7693,0.6701,1.21K,-1.26%
2019年2月6日,0.7700,0.7494,0.7700,0.7400,0.15K,-2.68%
2019年2月5日,0.7800,0.7700,0.8000,0.7700,-,-1.28%
2019年2月4日,0.7900,0.7800,0.8000,0.7800,0.15K,-1.27%
2019年2月3日,0.8296,0.7900,0.8493,0.7606,0.13K,-4.77%
2019年2月2日,0.7769,0.8296,0.8993,0.7705,0.21K,6.77%
2019年2月1日,0.7803,0.7769,0.7873,0.7500,0.13K,-0.43%
2019年1月31日,0.8498,0.7803,0.8498,0.7016,1.54K,-8.18%
2019年1月30日,0.8000,0.8498,0.8500,0.7200,0.61K,6.23%
2019年1月29日,0.8400,0.8000,0.8600,0.7200,0.97K,-4.76%
2019年1月28日,0.9100,0.8400,0.9100,0.8000,0.18K,-7.69%
2019年1月27日,0.9200,0.9100,1.1485,0.8600,0.01K,-1.09%
2019年1月26日,0.9600,0.9200,0.9600,0.9200,0.01K,-4.17%
2019年1月25日,0.9700,0.9600,0.9700,0.9500,0.07K,-1.03%
2019年1月24日,0.9700,0.9700,1.0000,0.9700,0.06K,0.00%
2019年1月23日,1.0095,0.9700,1.0695,0.9700,0.71K,-3.92%
2019年1月22日,0.9694,1.0095,1.0300,0.9100,0.04K,4.14%
2019年1月21日,0.9777,0.9694,1.2059,0.9092,0.27K,-0.85%
2019年1月20日,1.0400,0.9777,1.0400,0.9500,0.08K,-5.99%
2019年1月19日,0.9900,1.0400,1.1900,0.9900,0.03K,5.05%
2019年1月18日,1.0494,0.9900,1.0494,0.9900,0.01K,-5.66%
2019年1月17日,1.1036,1.0494,1.1389,1.0300,0.03K,-4.91%
2019年1月16日,0.9819,1.1036,1.1838,0.9819,0.41K,12.39%
2019年1月15日,0.9100,0.9819,1.0395,0.9030,0.69K,7.91%
2019年1月14日,0.8000,0.9100,0.9200,0.7900,1.69K,13.75%
2019年1月13日,0.8805,0.8000,0.8805,0.8000,0.98K,-9.15%
2019年1月12日,0.9000,0.8805,0.9118,0.8707,0.22K,-2.16%
2019年1月11日,0.9201,0.9000,0.9587,0.8713,0.27K,-2.19%
2019年1月10日,1.1100,0.9201,1.1592,0.9005,1.18K,-17.10%
2019年1月9日,1.1200,1.1100,1.1900,1.1000,0.22K,-0.89%
2019年1月8日,1.0800,1.1200,1.1700,1.0798,1.05K,3.70%
2019年1月7日,1.1197,1.0800,1.1197,1.0300,0.72K,-3.55%
2019年1月6日,1.0801,1.1197,1.1197,1.0000,0.80K,3.67%
2019年1月5日,1.0712,1.0801,1.1889,1.0522,0.98K,0.83%
2019年1月4日,1.0902,1.0712,1.0902,0.9910,0.17K,-1.74%
2019年1月3日,1.1700,1.0902,1.2650,1.0637,0.31K,-6.82%
2019年1月2日,1.1499,1.1700,1.2200,1.1200,0.59K,1.75%
2019年1月1日,1.0800,1.1499,1.1898,1.0602,4.32K,6.47%
2018年12月31日,1.2100,1.0800,1.2100,1.0300,1.19K,-10.74%
2018年12月30日,1.2400,1.2100,1.2800,1.1000,0.68K,-2.42%
2018年12月29日,1.3200,1.2400,1.3900,1.1900,0.66K,-6.06%
2018年12月28日,1.2800,1.3200,1.3500,1.1300,1.48K,3.13%
2018年12月27日,1.3300,1.2800,1.4200,1.2400,1.36K,-3.76%
2018年12月26日,1.4086,1.3300,1.4692,1.2726,1.16K,-5.58%
2018年12月25日,1.6580,1.4086,1.6581,1.3397,1.95K,-15.04%
2018年12月24日,1.4401,1.6580,1.7368,1.4115,4.19K,15.13%
2018年12月23日,1.4307,1.4401,1.4603,1.3414,1.80K,0.66%
2018年12月22日,1.2499,1.4307,1.4307,1.2202,2.97K,14.47%
2018年12月21日,1.5095,1.2499,1.5393,1.1400,32.93K,-17.20%
2018年12月20日,1.1410,1.5095,1.6184,1.0401,20.44K,32.29%
2018年12月19日,0.8974,1.1410,1.3089,0.8974,5.66K,27.14%
2018年12月18日,0.7142,0.8974,0.8974,0.6835,1.64K,25.65%
2018年12月17日,0.6388,0.7142,0.7201,0.6291,0.46K,11.81%
2018年12月16日,0.6295,0.6388,0.6758,0.6291,0.25K,1.47%
2018年12月15日,0.5705,0.6295,0.6847,0.5705,0.17K,10.33%
2018年12月14日,0.5900,0.5705,0.6000,0.5500,0.99K,-3.30%
2018年12月13日,0.6800,0.5900,0.6900,0.5600,1.42K,-13.24%
2018年12月12日,0.6447,0.6800,0.7100,0.5952,0.02K,4.90%
